example_id                                                                         | status  | run_time        |
./spec/jobs/template_payment_analysis_job_spec.rb[1:1:1:4]                         | passed  | 0.01173 seconds |
./spec/jobs/template_payment_analysis_job_spec.rb[1:1:2:1]                         | passed  | 0.01952 seconds |
./spec/jobs/template_payment_analysis_job_spec.rb[1:1:2:2]                         | passed  | 0.03212 seconds |
./spec/jobs/template_payment_analysis_job_spec.rb[1:1:3:1]                         | passed  | 0.03515 seconds |
./spec/jobs/template_payment_analysis_job_spec.rb[1:1:3:2]                         | passed  | 0.04085 seconds |
./spec/jobs/template_payment_analysis_job_spec.rb[1:1:3:3]                         | passed  | 0.10757 seconds |
./spec/jobs/template_payment_analysis_job_spec.rb[1:1:4:1]                         | passed  | 0.00148 seconds |
./spec/jobs/template_payment_analysis_job_spec.rb[1:1:4:2]                         | passed  | 0.01276 seconds |
./spec/jobs/template_payment_analysis_job_spec.rb[1:1:5:1]                         | passed  | 0.01751 seconds |
./spec/jobs/template_payment_analysis_job_spec.rb[1:2:1]                           | passed  | 0.00048 seconds |
./spec/jobs/template_payment_analysis_job_spec.rb[1:2:2]                           | passed  | 0.00033 seconds |
./spec/jobs/template_payment_analysis_job_spec.rb[1:2:3]                           | passed  | 0.00033 seconds |
./spec/models/api_token_spec.rb[1:1:1]                                             | unknown |                 |
./spec/models/api_token_spec.rb[1:1:2]                                             | unknown |                 |
./spec/models/api_token_spec.rb[1:1:3]                                             | unknown |                 |
./spec/models/api_token_spec.rb[1:1:4]                                             | unknown |                 |
./spec/models/api_token_spec.rb[1:2:1]                                             | unknown |                 |
./spec/models/api_token_spec.rb[1:2:2]                                             | unknown |                 |
./spec/models/api_token_spec.rb[1:2:3]                                             | unknown |                 |
./spec/models/api_token_spec.rb[1:3:1]                                             | unknown |                 |
./spec/models/api_token_spec.rb[1:4:1]                                             | unknown |                 |
./spec/models/api_token_spec.rb[1:4:2]                                             | unknown |                 |
./spec/models/api_token_spec.rb[1:4:3]                                             | unknown |                 |
./spec/models/api_token_spec.rb[1:5:1:1]                                           | unknown |                 |
./spec/models/api_token_spec.rb[1:5:1:2]                                           | unknown |                 |
./spec/models/api_token_spec.rb[1:5:1:3]                                           | unknown |                 |
./spec/models/api_token_spec.rb[1:6:1:1]                                           | unknown |                 |
./spec/models/api_token_spec.rb[1:6:2:1]                                           | unknown |                 |
./spec/models/api_token_spec.rb[1:6:3:1]                                           | unknown |                 |
./spec/models/api_token_spec.rb[1:6:4:1]                                           | unknown |                 |
./spec/models/api_token_spec.rb[1:7:1]                                             | unknown |                 |
./spec/models/api_token_spec.rb[1:7:2]                                             | unknown |                 |
./spec/models/api_token_spec.rb[1:7:3]                                             | unknown |                 |
./spec/models/api_token_spec.rb[1:8:1]                                             | unknown |                 |
./spec/models/api_token_spec.rb[1:8:2]                                             | unknown |                 |
./spec/models/api_token_spec.rb[1:8:3]                                             | unknown |                 |
./spec/models/api_token_spec.rb[1:9:1:1]                                           | unknown |                 |
./spec/models/api_token_spec.rb[1:9:2:1]                                           | unknown |                 |
./spec/models/api_token_spec.rb[1:9:2:2]                                           | passed  | 0.2658 seconds  |
./spec/models/api_token_spec.rb[1:9:2:3]                                           | unknown |                 |
./spec/models/api_token_spec.rb[1:9:3:1]                                           | unknown |                 |
./spec/models/api_token_spec.rb[1:9:3:2]                                           | unknown |                 |
./spec/models/api_token_spec.rb[1:9:4:1]                                           | unknown |                 |
./spec/models/api_token_spec.rb[1:9:4:2]                                           | unknown |                 |
./spec/models/api_token_spec.rb[1:9:5]                                             | unknown |                 |
./spec/models/api_token_spec.rb[1:10:1]                                            | unknown |                 |
./spec/models/api_token_spec.rb[1:11:1]                                            | unknown |                 |
./spec/models/api_token_spec.rb[1:12:1]                                            | unknown |                 |
./spec/models/api_token_spec.rb[1:12:2]                                            | unknown |                 |
./spec/models/api_token_spec.rb[1:13:1]                                            | unknown |                 |
./spec/models/api_token_spec.rb[1:14:1]                                            | unknown |                 |
./spec/models/api_token_spec.rb[1:14:2]                                            | unknown |                 |
./spec/models/api_token_spec.rb[1:14:3]                                            | unknown |                 |
./spec/models/api_token_spec.rb[1:14:4]                                            | unknown |                 |
./spec/models/api_token_spec.rb[1:15:1]                                            | unknown |                 |
./spec/models/api_token_spec.rb[1:15:2]                                            | unknown |                 |
./spec/models/api_token_spec.rb[1:15:3]                                            | unknown |                 |
./spec/models/api_token_spec.rb[1:15:4]                                            | unknown |                 |
./spec/models/api_token_spec.rb[1:15:5]                                            | unknown |                 |
./spec/models/api_token_spec.rb[1:15:6]                                            | unknown |                 |
./spec/models/api_token_spec.rb[1:16:1]                                            | unknown |                 |
./spec/models/api_token_spec.rb[1:16:2]                                            | unknown |                 |
./spec/models/api_token_spec.rb[1:17:1]                                            | unknown |                 |
./spec/models/api_token_spec.rb[1:18:1:1]                                          | unknown |                 |
./spec/models/api_token_spec.rb[1:18:2:1]                                          | unknown |                 |
./spec/models/api_token_spec.rb[1:18:3:1]                                          | unknown |                 |
./spec/models/api_token_spec.rb[1:19:1]                                            | unknown |                 |
./spec/models/api_token_spec.rb[1:19:2]                                            | unknown |                 |
./spec/models/api_token_spec.rb[1:19:3]                                            | unknown |                 |
./spec/models/audit_log_security_spec.rb[1:1:1]                                    | passed  | 0.01898 seconds |
./spec/models/audit_log_security_spec.rb[1:1:2]                                    | passed  | 0.03266 seconds |
./spec/models/audit_log_security_spec.rb[1:1:3]                                    | passed  | 0.0348 seconds  |
./spec/models/audit_log_security_spec.rb[1:2:1]                                    | passed  | 0.0241 seconds  |
./spec/models/audit_log_security_spec.rb[1:2:2]                                    | passed  | 0.01684 seconds |
./spec/models/audit_log_security_spec.rb[1:2:3]                                    | passed  | 0.01647 seconds |
./spec/models/audit_log_security_spec.rb[1:2:4]                                    | passed  | 0.01717 seconds |
./spec/models/audit_log_security_spec.rb[1:2:5]                                    | passed  | 0.01867 seconds |
./spec/models/audit_log_security_spec.rb[1:2:6]                                    | passed  | 0.02035 seconds |
./spec/models/audit_log_security_spec.rb[1:3:1:1]                                  | passed  | 0.00636 seconds |
./spec/models/audit_log_security_spec.rb[1:3:1:2]                                  | failed  | 0.0061 seconds  |
./spec/models/audit_log_security_spec.rb[1:3:1:3]                                  | passed  | 0.00573 seconds |
./spec/models/audit_log_security_spec.rb[1:3:2:1]                                  | passed  | 0.02427 seconds |
./spec/models/audit_log_security_spec.rb[1:3:2:2]                                  | failed  | 0.01509 seconds |
./spec/models/audit_log_security_spec.rb[1:3:3:1]                                  | failed  | 0.03043 seconds |
./spec/models/audit_log_security_spec.rb[1:3:4:1]                                  | passed  | 0.01399 seconds |
./spec/models/audit_log_security_spec.rb[1:3:4:2]                                  | passed  | 0.01536 seconds |
./spec/models/audit_log_security_spec.rb[1:4:1]                                    | passed  | 0.06264 seconds |
./spec/models/audit_log_security_spec.rb[1:4:2]                                    | passed  | 0.00075 seconds |
./spec/models/audit_log_security_spec.rb[1:4:3]                                    | passed  | 0.00093 seconds |
./spec/models/audit_log_security_spec.rb[1:4:4]                                    | passed  | 0.01018 seconds |
./spec/models/audit_log_security_spec.rb[1:4:5]                                    | passed  | 0.01992 seconds |
./spec/models/audit_log_security_spec.rb[1:5:1]                                    | passed  | 0.00382 seconds |
./spec/models/audit_log_security_spec.rb[1:5:2]                                    | passed  | 0.00781 seconds |
./spec/models/concerns/cacheable_spec.rb[1:1:1:1:1]                                | passed  | 0.0082 seconds  |
./spec/models/concerns/cacheable_spec.rb[1:1:1:1:2]                                | passed  | 0.0344 seconds  |
./spec/models/concerns/cacheable_spec.rb[1:1:1:1:3]                                | passed  | 0.00855 seconds |
./spec/models/concerns/cacheable_spec.rb[1:1:1:2:1]                                | passed  | 0.01934 seconds |
./spec/models/concerns/cacheable_spec.rb[1:1:1:2:2]                                | passed  | 0.0225 seconds  |
./spec/models/concerns/cacheable_spec.rb[1:1:2:1:1]                                | passed  | 0.01148 seconds |
./spec/models/concerns/cacheable_spec.rb[1:1:2:1:2]                                | passed  | 0.01062 seconds |
./spec/models/concerns/cacheable_spec.rb[1:1:2:1:3]                                | passed  | 0.01147 seconds |
./spec/models/concerns/cacheable_spec.rb[1:1:2:2:1]                                | passed  | 0.011 seconds   |
./spec/models/concerns/cacheable_spec.rb[1:1:2:2:2]                                | passed  | 0.01036 seconds |
./spec/models/concerns/cacheable_spec.rb[1:2:1:1]                                  | passed  | 0.0123 seconds  |
./spec/models/concerns/cacheable_spec.rb[1:2:1:2]                                  | passed  | 0.01214 seconds |
./spec/models/concerns/cacheable_spec.rb[1:2:1:3]                                  | passed  | 0.01396 seconds |
./spec/models/concerns/cacheable_spec.rb[1:2:2:1]                                  | passed  | 0.00798 seconds |
./spec/models/concerns/cacheable_spec.rb[1:2:2:2]                                  | passed  | 0.01554 seconds |
./spec/models/concerns/cacheable_spec.rb[1:2:2:3]                                  | passed  | 0.05089 seconds |
./spec/models/concerns/cacheable_spec.rb[1:2:2:4]                                  | passed  | 0.0087 seconds  |
./spec/models/concerns/cacheable_spec.rb[1:3:1]                                    | passed  | 0.00829 seconds |
./spec/models/concerns/cacheable_spec.rb[1:3:2]                                    | passed  | 0.02657 seconds |
./spec/models/concerns/cacheable_spec.rb[1:3:3]                                    | passed  | 0.00797 seconds |
./spec/models/concerns/cacheable_spec.rb[1:4:1]                                    | passed  | 0.16433 seconds |
./spec/models/concerns/cacheable_spec.rb[1:4:2]                                    | passed  | 0.159 seconds   |
./spec/models/concerns/cacheable_spec.rb[1:4:3]                                    | passed  | 0.01249 seconds |
./spec/models/concerns/cacheable_spec.rb[1:4:4]                                    | passed  | 0.01408 seconds |
./spec/models/concerns/cacheable_spec.rb[1:5:1:1]                                  | passed  | 0.00046 seconds |
./spec/models/concerns/cacheable_spec.rb[1:5:1:2]                                  | passed  | 0.01646 seconds |
./spec/models/concerns/cacheable_spec.rb[1:5:1:3]                                  | passed  | 0.0117 seconds  |
./spec/models/concerns/cacheable_spec.rb[1:5:1:4]                                  | passed  | 0.00663 seconds |
./spec/models/concerns/cacheable_spec.rb[1:5:1:5]                                  | passed  | 0.00982 seconds |
./spec/models/concerns/payment_validation_error_integration_spec.rb[1:1:1:1]       | passed  | 0.01204 seconds |
./spec/models/concerns/payment_validation_error_integration_spec.rb[1:1:2:1]       | passed  | 0.0004 seconds  |
./spec/models/concerns/payment_validation_error_integration_spec.rb[1:1:3:1]       | passed  | 0.00042 seconds |
./spec/models/concerns/payment_validation_error_integration_spec.rb[1:1:4:1]       | passed  | 0.01684 seconds |
./spec/models/concerns/payment_validation_error_integration_spec.rb[1:1:4:2]       | passed  | 0.00189 seconds |
./spec/models/concerns/payment_validation_error_integration_spec.rb[1:1:5:1]       | passed  | 0.00049 seconds |
./spec/models/concerns/payment_validation_error_integration_spec.rb[1:1:6:1]       | passed  | 0.0011 seconds  |
./spec/models/concerns/payment_validation_error_integration_spec.rb[1:2:1]         | passed  | 0.00116 seconds |
./spec/models/concerns/payment_validation_error_integration_spec.rb[1:2:2]         | passed  | 0.00037 seconds |
./spec/models/concerns/payment_validation_error_spec.rb[1:1:1]                     | passed  | 0.00055 seconds |
./spec/models/concerns/payment_validation_error_spec.rb[1:1:2]                     | passed  | 0.00069 seconds |
./spec/models/concerns/payment_validation_error_spec.rb[1:1:3]                     | passed  | 0.00034 seconds |
./spec/models/concerns/payment_validation_error_spec.rb[1:2:1]                     | passed  | 0.00032 seconds |
./spec/models/concerns/payment_validation_error_spec.rb[1:3:1]                     | passed  | 0.00059 seconds |
./spec/models/concerns/payment_validation_error_spec.rb[1:4:1]                     | passed  | 0.00031 seconds |
./spec/models/concerns/payment_validation_error_spec.rb[1:4:2]                     | passed  | 0.00033 seconds |
./spec/models/concerns/payment_validation_error_spec.rb[1:5:1]                     | passed  | 0.00038 seconds |
./spec/models/concerns/payment_validation_error_spec.rb[1:5:2]                     | passed  | 0.00162 seconds |
./spec/models/concerns/payment_validation_error_spec.rb[1:6:1]                     | passed  | 0.00036 seconds |
./spec/models/concerns/payment_validation_error_spec.rb[1:6:2]                     | passed  | 0.00045 seconds |
./spec/models/concerns/payment_validation_error_spec.rb[1:7:1]                     | passed  | 0.00035 seconds |
./spec/models/concerns/payment_validation_error_spec.rb[1:7:2]                     | passed  | 0.00037 seconds |
./spec/models/concerns/payment_validation_error_spec.rb[1:8:1]                     | passed  | 0.01395 seconds |
./spec/models/concerns/payment_validation_error_spec.rb[1:8:2]                     | passed  | 0.00134 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:1:1]                    | passed  | 0.02065 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:1:2]                    | passed  | 0.00042 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:1:3]                    | passed  | 0.00062 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:1:4]                    | passed  | 0.00035 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:1:5]                    | passed  | 0.00107 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:1:6]                    | passed  | 0.00078 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:2:1]                    | passed  | 0.00032 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:2:2]                    | passed  | 0.00046 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:3:1]                    | passed  | 0.00058 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:3:2]                    | passed  | 0.00099 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:4:1]                    | passed  | 0.00031 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:4:2]                    | passed  | 0.00034 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:5:1]                    | passed  | 0.00037 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:5:2]                    | passed  | 0.00031 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:5:3]                    | passed  | 0.00031 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:6:1]                    | passed  | 0.00088 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:6:2]                    | passed  | 0.00037 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:7:1]                    | passed  | 0.00035 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:8:1]                    | passed  | 0.0003 seconds  |
./spec/models/concerns/payment_validation_errors_spec.rb[1:8:2]                    | passed  | 0.0003 seconds  |
./spec/models/concerns/payment_validation_errors_spec.rb[1:8:3]                    | passed  | 0.00032 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:9:1]                    | passed  | 0.00191 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:10:1]                   | passed  | 0.00062 seconds |
./spec/models/concerns/payment_validation_errors_spec.rb[1:10:2]                   | passed  | 0.01767 seconds |
./spec/models/discount_code_spec.rb[1:1:1]                                         | passed  | 0.00183 seconds |
./spec/models/discount_code_spec.rb[1:1:2]                                         | passed  | 0.00064 seconds |
./spec/models/discount_code_spec.rb[1:1:3]                                         | passed  | 0.0012 seconds  |
./spec/models/discount_code_spec.rb[1:2:1]                                         | passed  | 0.00983 seconds |
./spec/models/discount_code_spec.rb[1:2:2]                                         | passed  | 0.01208 seconds |
./spec/models/discount_code_spec.rb[1:2:3]                                         | passed  | 0.00915 seconds |
./spec/models/discount_code_spec.rb[1:2:4]                                         | passed  | 0.01036 seconds |
./spec/models/discount_code_spec.rb[1:2:5]                                         | passed  | 0.00817 seconds |
./spec/models/discount_code_spec.rb[1:2:6]                                         | passed  | 0.00878 seconds |
./spec/models/discount_code_spec.rb[1:2:7:1]                                       | passed  | 0.00958 seconds |
./spec/models/discount_code_spec.rb[1:2:8:1]                                       | passed  | 0.00569 seconds |
./spec/models/discount_code_spec.rb[1:3:1:1]                                       | passed  | 0.01525 seconds |
./spec/models/discount_code_spec.rb[1:3:2:1]                                       | passed  | 0.01793 seconds |
./spec/models/discount_code_spec.rb[1:3:3:1]                                       | passed  | 0.01548 seconds |
./spec/models/discount_code_spec.rb[1:4:1:1]                                       | passed  | 0.00796 seconds |
./spec/models/discount_code_spec.rb[1:4:1:2]                                       | passed  | 0.00828 seconds |
./spec/models/discount_code_spec.rb[1:4:1:3]                                       | passed  | 0.00746 seconds |
./spec/models/discount_code_spec.rb[1:5:1:1]                                       | passed  | 0.00625 seconds |
./spec/models/discount_code_spec.rb[1:5:2:1]                                       | passed  | 0.00551 seconds |
./spec/models/discount_code_spec.rb[1:5:3:1]                                       | passed  | 0.00606 seconds |
./spec/models/discount_code_spec.rb[1:6:1:1]                                       | passed  | 0.00519 seconds |
./spec/models/discount_code_spec.rb[1:6:2:1]                                       | passed  | 0.00583 seconds |
./spec/models/discount_code_spec.rb[1:6:3:1]                                       | passed  | 0.0061 seconds  |
./spec/models/discount_code_spec.rb[1:6:4:1]                                       | passed  | 0.00636 seconds |
./spec/models/discount_code_spec.rb[1:7:1:1]                                       | passed  | 0.13641 seconds |
./spec/models/discount_code_spec.rb[1:7:2:1]                                       | passed  | 0.01401 seconds |
./spec/models/discount_code_spec.rb[1:7:3:1]                                       | passed  | 0.02281 seconds |
./spec/models/discount_code_spec.rb[1:7:4:1]                                       | passed  | 0.01873 seconds |
./spec/models/discount_code_spec.rb[1:8:1:1]                                       | passed  | 0.00653 seconds |
./spec/models/discount_code_spec.rb[1:8:2:1]                                       | passed  | 0.00585 seconds |
./spec/models/discount_code_spec.rb[1:8:3:1]                                       | passed  | 0.00582 seconds |
./spec/models/discount_code_spec.rb[1:8:4:1]                                       | passed  | 0.00591 seconds |
./spec/models/discount_code_spec.rb[1:9:1:1]                                       | passed  | 0.00541 seconds |
./spec/models/discount_code_spec.rb[1:9:2:1]                                       | passed  | 0.00561 seconds |
./spec/models/discount_code_spec.rb[1:9:3:1]                                       | passed  | 0.00637 seconds |
./spec/models/discount_code_spec.rb[1:9:4:1]                                       | passed  | 0.00636 seconds |
./spec/models/discount_code_spec.rb[1:10:1]                                        | passed  | 0.0279 seconds  |
./spec/models/discount_code_spec.rb[1:10:2:1]                                      | passed  | 0.02508 seconds |
./spec/models/discount_code_spec.rb[1:11:1:1]                                      | passed  | 0.00859 seconds |
./spec/models/discount_code_spec.rb[1:11:1:2]                                      | passed  | 0.00693 seconds |
./spec/models/discount_code_spec.rb[1:11:2:1]                                      | passed  | 0.01126 seconds |
./spec/models/discount_code_spec.rb[1:11:3:1]                                      | passed  | 0.00682 seconds |
./spec/models/discount_code_spec.rb[1:11:3:2]                                      | failed  | 0.00049 seconds |
./spec/models/discount_code_spec.rb[1:12:1]                                        | passed  | 0.01104 seconds |
./spec/models/discount_code_spec.rb[1:12:2]                                        | passed  | 0.02994 seconds |
./spec/models/discount_code_usage_spec.rb[1:1:1]                                   | passed  | 0.00345 seconds |
./spec/models/discount_code_usage_spec.rb[1:1:2]                                   | passed  | 0.00156 seconds |
./spec/models/discount_code_usage_spec.rb[1:2:1]                                   | passed  | 0.02054 seconds |
./spec/models/discount_code_usage_spec.rb[1:2:2]                                   | passed  | 0.0211 seconds  |
./spec/models/discount_code_usage_spec.rb[1:2:3]                                   | passed  | 0.01448 seconds |
./spec/models/discount_code_usage_spec.rb[1:2:4]                                   | passed  | 0.01642 seconds |
./spec/models/discount_code_usage_spec.rb[1:2:5]                                   | passed  | 0.01663 seconds |
./spec/models/discount_code_usage_spec.rb[1:2:6]                                   | passed  | 0.01671 seconds |
./spec/models/discount_code_usage_spec.rb[1:2:7]                                   | passed  | 0.0498 seconds  |
./spec/models/discount_code_usage_spec.rb[1:2:8]                                   | passed  | 0.01822 seconds |
./spec/models/discount_code_usage_spec.rb[1:2:9]                                   | passed  | 0.01883 seconds |
./spec/models/discount_code_usage_spec.rb[1:2:10]                                  | passed  | 0.01306 seconds |
./spec/models/discount_code_usage_spec.rb[1:2:11:1]                                | passed  | 0.0375 seconds  |
./spec/models/discount_code_usage_spec.rb[1:2:12:1:1:1]                            | passed  | 0.01415 seconds |
./spec/models/discount_code_usage_spec.rb[1:2:12:1:2:1]                            | passed  | 0.02524 seconds |
./spec/models/discount_code_usage_spec.rb[1:2:12:2:1:1]                            | passed  | 0.01509 seconds |
./spec/models/discount_code_usage_spec.rb[1:2:12:2:2:1]                            | passed  | 0.01329 seconds |
./spec/models/discount_code_usage_spec.rb[1:2:12:2:3:1]                            | passed  | 0.01576 seconds |
./spec/models/discount_code_usage_spec.rb[1:3:1:1]                                 | passed  | 0.02719 seconds |
./spec/models/discount_code_usage_spec.rb[1:3:2:1]                                 | passed  | 0.02703 seconds |
./spec/models/discount_code_usage_spec.rb[1:3:3:1]                                 | passed  | 0.02778 seconds |
./spec/models/discount_code_usage_spec.rb[1:4:1:1]                                 | passed  | 0.01368 seconds |
./spec/models/discount_code_usage_spec.rb[1:4:2:1]                                 | passed  | 0.01059 seconds |
./spec/models/discount_code_usage_spec.rb[1:4:3:1]                                 | passed  | 0.01254 seconds |
./spec/models/discount_code_usage_spec.rb[1:5:1:1]                                 | passed  | 0.01482 seconds |
./spec/models/discount_code_usage_spec.rb[1:5:2:1]                                 | passed  | 0.0242 seconds  |
./spec/models/discount_code_usage_spec.rb[1:5:3:1]                                 | passed  | 0.02674 seconds |
./spec/models/dynamic_question_spec.rb[1:1:1]                                      | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:1:2]                                      | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:1:3]                                      | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:1:4]                                      | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:2:1]                                      | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:2:2]                                      | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:2:3]                                      | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:3:1]                                      | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:3:2]                                      | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:4:1]                                      | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:4:2]                                      | passed  | 0.24286 seconds |
./spec/models/dynamic_question_spec.rb[1:5:1:1]                                    | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:5:2:1]                                    | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:5:3:1]                                    | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:5:4:1]                                    | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:6:1:1]                                    | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:6:1:2]                                    | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:6:1:3]                                    | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:6:1:4]                                    | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:7:1]                                      | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:7:2]                                      | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:8:1]                                      | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:9:1]                                      | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:10:1]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:10:2]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:11:1]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:11:2]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:11:3]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:12:1]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:12:2]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:12:3]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:12:4]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:12:5]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:12:6]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:13:1]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:13:2]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:14:1]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:15:1]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:16:1]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:16:2]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:16:3]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:16:4]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:17:1]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:17:2]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:17:3]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:17:4]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:18:1]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:18:2]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:18:3]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:18:4]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:19:1]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:19:2]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:20:1]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:20:2]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:20:3]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:20:4]                                     | unknown |                 |
./spec/models/dynamic_question_spec.rb[1:21:1]                                     | unknown |                 |
./spec/models/form_analytic_spec.rb[1:1:1]                                         | passed  | 0.00036 seconds |
./spec/models/form_analytic_spec.rb[1:1:2]                                         | passed  | 0.00162 seconds |
./spec/models/form_analytic_spec.rb[1:1:3]                                         | failed  | 0.00692 seconds |
./spec/models/form_analytic_spec.rb[1:1:4]                                         | failed  | 0.01675 seconds |
./spec/models/form_analytic_spec.rb[1:2:1]                                         | passed  | 0.00039 seconds |
./spec/models/form_analytic_spec.rb[1:2:2]                                         | failed  | 0.00726 seconds |
./spec/models/form_analytic_spec.rb[1:2:3]                                         | failed  | 0.0078 seconds  |
./spec/models/form_analytic_spec.rb[1:3:1]                                         | passed  | 0.00084 seconds |
./spec/models/form_analytic_spec.rb[1:4:1]                                         | passed  | 0.00182 seconds |
./spec/models/form_analytic_spec.rb[1:4:2]                                         | passed  | 0.00298 seconds |
./spec/models/form_analytic_spec.rb[1:5:1:1]                                       | failed  | 0.00821 seconds |
./spec/models/form_analytic_spec.rb[1:5:2:1]                                       | failed  | 0.0075 seconds  |
./spec/models/form_analytic_spec.rb[1:5:3:1]                                       | failed  | 0.29712 seconds |
./spec/models/form_analytic_spec.rb[1:5:4:1]                                       | failed  | 0.00757 seconds |
./spec/models/form_analytic_spec.rb[1:5:5:1]                                       | failed  | 0.0084 seconds  |
./spec/models/form_analytic_spec.rb[1:5:6:1]                                       | failed  | 0.00747 seconds |
./spec/models/form_analytic_spec.rb[1:6:1]                                         | failed  | 0.00704 seconds |
./spec/models/form_analytic_spec.rb[1:6:2]                                         | failed  | 0.00831 seconds |
./spec/models/form_analytic_spec.rb[1:7:1]                                         | passed  | 0.04526 seconds |
./spec/models/form_analytic_spec.rb[1:7:2]                                         | failed  | 0.04316 seconds |
./spec/models/form_analytic_spec.rb[1:8:1]                                         | passed  | 0.41327 seconds |
./spec/models/form_analytic_spec.rb[1:8:2]                                         | failed  | 0.00288 seconds |
./spec/models/form_analytic_spec.rb[1:9:1]                                         | failed  | 0.00331 seconds |
./spec/models/form_analytic_spec.rb[1:9:2]                                         | failed  | 0.00219 seconds |
./spec/models/form_analytic_spec.rb[1:10:1]                                        | failed  | 0.00273 seconds |
./spec/models/form_analytic_spec.rb[1:10:2]                                        | failed  | 0.00251 seconds |
./spec/models/form_analytic_spec.rb[1:10:3]                                        | failed  | 0.00236 seconds |
